,ID,name,address,rating,rating_number,price_level,lat,lng,open,Sun_open,Sun_close,Mon_open,Mon_close,Tue_open,Tue_close,Wed_open,Wed_close,Thur_open,Thur_close,Fri_open,Fri_close,Sat_open,Sat_close,url,wifi,time_limit,outlet,nearest_bus,bus_distance,nearest_station,station_distance
242,ChIJ3yqpnYepQjQRhG-bbv6Dqbs,J&J CAFE / 咖啡,"No. 76號, Hengyang Rd, Guangfu Village, Zhongzheng District, Taipei City, Taiwan 100",4.7,993,2.0,25.0422323,121.5111639,True,10:00:00,19:00:00,10:00:00,19:30:00,10:00:00,19:30:00,10:00:00,19:30:00,10:00:00,19:30:00,10:00:00,19:30:00,10:00:00,19:00:00,https://maps.google.com/?cid=13522484484957237124,yes,,yes,衡陽路,31.365478558351185,西門,263.354390724247
243,ChIJGcCqgQCpQjQR82gbxNrBurY,TokiDoki Coffee Roastery,"100, Taiwan, Taipei City, Zhongzheng District, Wenxiang Village, 杭州南路一段115號1樓",4.7,181,,25.0368966,121.524936,True,,,08:30:00,16:00:00,08:30:00,16:00:00,,,08:30:00,16:00:00,08:30:00,16:00:00,08:30:00,16:00:00,https://maps.google.com/?cid=13167049605908228339,,yes,,仁愛杭州路口,17.669669310386183,東門,552.0372162412953
244,ChIJRypWvbOpQjQR-bAc3Kvk0NY,Dimple Café 酒窩咖啡館 台北忠孝,"100, Taiwan, Taipei City, Zhongzheng District, 中正區 Section 1, Zhongxiao E Rd, 166號2樓",4.8,745,,25.043902,121.5261477,True,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=15479123346055803129,,yes,yes,華山文創園區,25.765428536674143,善導寺,291.0301052074085
245,ChIJU8Rid2CpQjQRk9T46LA3Ups,16.67 Cafe,"No. 13-4號, Xiangyang Rd, Liming Village, Zhongzheng District, Taipei City, Taiwan 100",4.9,1090,,25.0435271,121.5155066,True,10:00:00,18:00:00,07:30:00,18:00:00,07:30:00,18:00:00,07:30:00,18:00:00,07:30:00,18:00:00,07:30:00,18:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=11192069256931497107,,,,博物館(襄陽),8.7161878543701,台大醫院,219.16013674489045
246,ChIJz1PgwYipQjQRXHdCJVKNNDM,WingsCoffee_Bar,"No. 38號, Sanyuan St, Longxing Village, Zhongzheng District, Taipei City, Taiwan 100",4.7,367,,25.0299389,121.5082937,True,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,https://maps.google.com/?cid=3689729378675226460,,,,三元街口,77.86312996961064,小南門,707.4540863734607
247,ChIJU294OQCpQjQRUd4RqffdDVQ,理由咖啡 Yiyou Café（이유카페),"No. 16 之2號, Ln 8, Roosevelt Rd, Section 2,, Nanfu Village, Zhongzheng District, Taipei City, Taiwan 100",4.8,94,,25.0282992,121.5206317,True,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,https://maps.google.com/?cid=6056741129646366289,,,,南昌家具街,108.71855887954277,古亭,314.14780001479943
248,ChIJw5-D6-apQjQRjXh0VqdClgw,COFFEE TO (國家攝影文化中心門市),"100, Taiwan, Taipei City, Zhongzheng District, Liming Village, 忠孝西路一段70號1樓",4.5,513,2.0,25.0466999,121.514495,True,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,https://maps.google.com/?cid=906985661439178893,,,,臺北車站(忠孝),11.734582094837124,台北車站,222.4843284002095
251,ChIJy2EnjQypQjQR0YFRVGE5z8s,Heritage Bakery & Cafe,"No. 73之2號, Section 1, Hankou St, Guangfu Village, Zhongzheng District, Taipei City, Taiwan 10044",4.3,2603,2.0,25.045299,121.511842,True,09:00:00,19:30:00,09:00:00,19:30:00,09:00:00,19:30:00,09:00:00,19:30:00,09:00:00,19:30:00,09:00:00,19:30:00,09:00:00,19:30:00,https://maps.google.com/?cid=14686020000067715537,yes,,,漢口街,57.17837830983926,西門,434.25111880473395
252,ChIJu-hyxgypQjQRayO4WVzJSnA,NOTCH Cafe Bending,"No. 35號, Section 1, Chongqing S Rd, Liming Village, Zhongzheng District, Taipei City, Taiwan 100",4.3,1698,2.0,25.0453596,121.5133704,True,08:00:00,20:30:00,07:40:00,20:30:00,07:40:00,20:30:00,07:40:00,20:30:00,07:30:00,20:30:00,07:40:00,20:30:00,08:00:00,20:30:00,https://maps.google.com/?cid=8091501079003931499,,,yes,重慶南路一段,33.106044955748835,台北車站,383.26846142007
253,ChIJ7cXpQfqpQjQReWGmELwdv8A,meet蘋果咖啡館,"No. 86號, Bo'ai Rd, 中正區 Zhongzheng District, Taipei City, Taiwan 100",4.9,3202,,25.044491,121.511246,True,12:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,12:00:00,22:00:00,https://maps.google.com/?cid=13888852469404295545,yes,,yes,博愛路,121.08690138142643,西門,331.15516210477045
254,ChIJTW9wBGqpQjQREpa8bc9E3fQ,咖啡學人-老傑克 The Cafeist & Old Jack,"No. 4號, Kinmen St, Dingdong Village, Zhongzheng District, Taipei City, Taiwan 100",4.6,377,,25.022968,121.5244679,True,08:00:00,20:30:00,08:00:00,20:30:00,08:00:00,20:30:00,08:00:00,20:30:00,08:00:00,20:30:00,08:00:00,20:30:00,08:00:00,20:30:00,https://maps.google.com/?cid=17644334572797466130,,,,河堤國小,112.0943143349104,古亭,410.8056316753806
256,ChIJdSdIyfepQjQRR91GnujqVSw,MIXTIO Secret Garden Restaurant,"No. 1號, Section 1, Ren'ai Rd, Dongmen Village, Zhongzheng District, Taipei City, Taiwan 100",4.5,121,,25.0402402,121.5201338,True,,,09:00:00,19:30:00,09:00:00,19:30:00,09:00:00,19:30:00,09:00:00,19:30:00,09:00:00,19:30:00,,,https://maps.google.com/?cid=3194717795497991495,,yes,,臺大醫學院,115.8353842641152,台大醫院,428.2569862201912
257,ChIJKd9VP5qpQjQRPK6005T5tXM,U & me find coffee,"100, Taiwan, Taipei City, Zhongzheng District, Nanfu Village, Lane 66, Section 2, Roosevelt Rd, 8號1樓",4.2,824,2.0,25.0274655,121.5213246,True,09:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,09:00:00,21:00:00,https://maps.google.com/?cid=8337844702748651068,,,,南昌家具街,63.80997842919517,古亭,201.70939643829
258,ChIJoygCaQypQjQRbvuAwxU7a-I,鬧咖啡 NOW coffee（無預約服務）,"No. 58號, Yanping S Rd, Guangfu Village, Zhongzheng District, Taipei City, Taiwan 100",4.2,1452,2.0,25.0455055,121.5104056,True,11:00:00,19:00:00,10:00:00,21:30:00,10:00:00,21:30:00,10:00:00,21:30:00,10:00:00,21:30:00,10:00:00,21:30:00,10:00:00,21:30:00,https://maps.google.com/?cid=16315199039740115822,,,yes,臺北郵局(撫臺街洋樓),55.77544567519526,西門,358.61584737621797
260,ChIJO2PEZzypQjQRwk-CNGrFP1U,17Café (Cosmos Hotel Taipei),"100, Taiwan, Taipei City, Zhongzheng District, Liming Village, 忠孝西路一段43號",4.6,69,,25.0463736,121.5183769,True,10:30:00,18:00:00,10:30:00,18:00:00,10:30:00,18:00:00,10:30:00,18:00:00,10:30:00,18:00:00,10:30:00,18:00:00,10:30:00,18:00:00,https://maps.google.com/?cid=6142845476694806466,,,,捷運臺北車站M3,61.2330867001559,台北車站,92.20172727036885
261,ChIJOSHdzpqpQjQReth3v_hHnTk,Simple Kaffa Huashan Flagship Store,"No. 27號, Section 2, Zhongxiao E Rd, Meihua Village, Zhongzheng District, Taipei City, Taiwan 100",4.4,5544,2.0,25.0439031,121.5276904,True,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,https://maps.google.com/?cid=4151553565195229306,,,,華山文創園區,13.717072345864333,善導寺,441.06177096555933
262,ChIJ3StPMempQjQRGPVwT5Fsszo,Tamping coffee 填平咖啡,"100, Taiwan, Taipei City, Zhongzheng District, Jianguo Village, Aiguo W Rd, 1號圖書館",4.8,226,,25.0358497,121.512957,True,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,10:30:00,16:30:00,https://maps.google.com/?cid=4229843846389888280,,,,臺北市立大學,91.50636985661617,小南門,217.11456276066238
263,ChIJf9aIRH6pQjQRF2NW93zKq2g,Nearby Cafe 2 (craft beer/Natural wine 自然派ワイン/クラフトビール),"No. 37號, Yanping S Rd, Guangfu Village, Zhongzheng District, Taipei City, Taiwan 100",4.6,182,,25.045395,121.510671,True,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,01:00:00,10:00:00,01:00:00,https://maps.google.com/?cid=7542344639036416791,,,yes,臺北郵局(撫臺街洋樓),77.16648390745955,西門,362.78848011937214
265,ChIJu11fMUypQjQRX3SkVhMfIkw,Youmou to Ohana Coffee Dongmen,"No. 9-1號, Section 1, Xinyi Rd, Dongmen Village, Zhongzheng District, Taipei City, Taiwan 100",4.4,441,2.0,25.0367147,121.5222405,True,11:00:00,21:00:00,11:00:00,21:00:00,,,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,https://maps.google.com/?cid=5485981464009143391,yes,,yes,中正紀念堂,156.63297494680265,中正紀念堂,582.74775626337
266,ChIJYZL7fnupQjQRmYAxg8hOXuo,沐樂咖啡,"No. 7號, Lane 13, Linyi St, Xingshi Village, Zhongzheng District, Taipei City, Taiwan 100",4.1,1290,2.0,25.0423518,121.5310859,True,11:00:00,18:30:00,11:00:00,18:30:00,11:00:00,18:30:00,11:00:00,18:30:00,11:00:00,18:30:00,11:00:00,18:30:00,11:00:00,18:30:00,https://maps.google.com/?cid=16888022275787423897,,,,忠孝國小,27.718853970967718,忠孝新生,176.97674762570298
267,ChIJkUx2aqGpQjQRNayIDycScDM,出頭天咖啡廳,"100, Taiwan, Taipei City, Zhongzheng District, Xingfu Village, Lane 84, Section 1, Zhongxiao E Rd, 2號1樓",4.8,57,,25.0442405,121.5239056,True,11:30:00,18:00:00,10:30:00,18:00:00,10:30:00,18:00:00,10:30:00,18:00:00,10:30:00,18:00:00,10:30:00,18:00:00,10:30:00,18:00:00,https://maps.google.com/?cid=3706482452299557941,,,,捷運善導寺站,138.70568925372302,善導寺,75.57529331358481
268,ChIJ13WfAXupQjQRPSGT92Z0z88,Coffee Lab,"No. 6號, Lane 64, Section 2, Zhongxiao E Rd, Xingfu Village, Zhongzheng District, Taipei City, Taiwan 100",4.6,787,2.0,25.0429973,121.5286123,True,11:00:00,20:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,20:00:00,https://maps.google.com/?cid=14974315271619289405,,,,華山文創園區,141.06741569039002,忠孝新生,433.6051825335964
269,ChIJe0dKQ_upQjQRn9iO-oKzdaI,Très Bon 好伴CAFÉ,"No. 5號, Lane 224, Bo'ai Rd, Nanmen Village, Zhongzheng District, Taipei City, Taiwan 100",4.5,188,,25.0340716,121.5100042,True,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,https://maps.google.com/?cid=11706460181550258335,,yes,,捷運小南門站,203.42313416435866,小南門,218.22227115122868
270,ChIJGWewowupQjQRv5lZkuYyDhU,上上咖啡 ShangShang Coffee,"No. 95號, Yanping S Rd, Guangfu Village, Zhongzheng District, Taipei City, Taiwan 100",4.0,989,2.0,25.042742,121.510787,True,10:30:00,17:30:00,10:30:00,19:30:00,10:30:00,19:30:00,10:30:00,19:30:00,10:30:00,19:30:00,10:30:00,19:30:00,09:10:00,19:30:00,https://maps.google.com/?cid=1517206090349648319,yes,,,衡陽路,54.23938919574436,西門,219.9078123100452
271,ChIJoUDCvwupQjQReFQCWKICI7A,4F劇場咖啡（假日暫不提供訂位）,"100, Taiwan, Taipei City, Zhongzheng District, Guangfu Village, Yanping S Rd, 98號4樓",4.5,895,2.0,25.0429975,121.5101957,True,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,https://maps.google.com/?cid=12691991071144694904,yes,,yes,衡陽路,84.79549349229252,西門,163.28721485797996
272,ChIJ-aUXc9WpQjQRB3HKRczzSrM,客美多咖啡 Komeda‘s Coffee - 華山杭南店,"100, Taiwan, Taipei City, Zhongzheng District, Xingfu Village, 杭州南路一段23-1號",4.6,1039,2.0,25.0422882,121.5264873,True,07:30:00,21:00:00,07:30:00,21:00:00,07:30:00,21:00:00,07:30:00,21:00:00,07:30:00,21:00:00,07:30:00,21:00:00,07:30:00,21:00:00,https://maps.google.com/?cid=12919406539735462151,,yes,yes,濟南路二段,136.4373676236325,善導寺,413.2031100938804
273,ChIJTcuKaXupQjQR1PciOi7THvI,Paper St. Coffee Company,"No. 28號, Section 1, Bade Rd, Meihua Village, Zhongzheng District, Taipei City, Taiwan 10058",4.1,1073,2.0,25.043601,121.530227,True,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,20:00:00,09:00:00,20:00:00,https://maps.google.com/?cid=17446614201977206740,,,,審計部,34.90411143156703,忠孝新生,300.8860939196725
277,ChIJR2TLdnypQjQR7PSDgfmV-98,GinGin Coffee 忠孝本店,"100, Taiwan, Taipei City, Zhongzheng District, Xingshi Village, Lane 27, Linyi St, 9號1樓",4.2,1770,2.0,25.0410004,121.5313085,True,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=16139658588464608492,,yes,,新生南路一段,99.61987282067317,忠孝新生,210.33480119364214
278,ChIJqWJME3OpQjQRdOe9NBSVV34,Oromo Café Taipei Station Store,"No. 26號, Nanyang St, Liming Village, Zhongzheng District, Taipei City, Taiwan 100",4.4,6863,2.0,25.044403,121.5159776,True,10:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,10:30:00,21:00:00,https://maps.google.com/?cid=9103909085769492340,yes,,yes,臺北車站(公園),93.69696498167096,台北車站,253.71464387096938
279,ChIJJaMfahOrQjQR5zi4em9Pd0Q,A.B.D. Coffee & Life,"No. 1 號, Lane 3, Linsen S Rd, Xingfu Village, Zhongzheng District, Taipei City, Taiwan 100",4.7,312,2.0,25.0443429,121.523632,True,10:00:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,10:00:00,17:00:00,https://maps.google.com/?cid=4933499257026525415,,,,捷運善導寺站,109.19535828177844,善導寺,50.99806834194041
280,ChIJr0RRUgupQjQRcZsdbyWvta8,Perk & Cafe,"100, Taiwan, Taipei City, Zhongzheng District, Liming Village, Huaining St, 76號1樓",4.5,1337,1.0,25.0432024,121.5139509,True,08:00:00,01:00:00,08:00:00,01:00:00,08:00:00,01:00:00,08:00:00,01:00:00,08:00:00,01:00:00,08:00:00,01:00:00,08:00:00,01:00:00,https://maps.google.com/?cid=12661218502734879601,yes,,yes,博物館(襄陽),66.44382096007442,台大醫院,283.4577063566963
282,ChIJ40KdSHOpQjQR52uY-VscRHg,Helen Coffee,"No. 42號, Guanqian Rd, Liming Village, Zhongzheng District, Taipei City, Taiwan 10047",4.4,947,2.0,25.04443,121.51483,True,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,https://maps.google.com/?cid=8666082764322794471,,,,博物館(館前),43.34240809417457,台北車站,334.00482680250013
285,ChIJBx1dGgypQjQRGruyWqNfxok,La Grotta,"100, Taiwan, Taipei City, Zhongzheng District, Jianguo Village, Section 1, Zhonghua Rd, 77-2號1樓",4.6,1424,2.0,25.038885,121.5078383,True,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,,,10:00:00,22:00:00,10:00:00,22:00:00,https://maps.google.com/?cid=9927727583790807834,,,,小南門,85.63106483765038,西門,431.0765519504368
286,ChIJZ9fqmf6pQjQRZOahfHvsvz0,Ramble Cafe 漫步藍咖啡台北北門店(5/30、31公休),"100001, Taiwan, Taipei City, Zhongzheng District, Yanping S Rd, 13-1號號(位於開封街上",4.5,232,,25.0461109,121.5110168,True,09:30:00,18:30:00,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,09:30:00,18:30:00,https://maps.google.com/?cid=4449534971981456996,,,,臺北郵局(撫臺街洋樓),74.75491355425254,北門,370.8013489742492
288,ChIJN1nPueKpQjQRWc2TjOI0mww,Hito cafe,"100, Taiwan, Taipei City, Zhongzheng District, Xingfu Village, 杭州南路一段15-1號",4.5,39,,25.0428282,121.5268806,True,,,09:00:00,18:30:00,09:00:00,18:30:00,09:00:00,18:30:00,09:00:00,18:30:00,09:00:00,18:30:00,,,https://maps.google.com/?cid=908377897471036761,yes,,yes,華山文創園區,131.78857860328674,善導寺,409.459416499694
293,ChIJ5xYmZtirQjQRJZetI_CIovw,Lebobo coffee,"No. 10-1號, Section 2, Ren'ai Rd, Wenbei Village, Zhongzheng District, Taipei City, Taiwan 10491",4.8,261,,25.0381102,121.5257867,True,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=18204263208757073701,,,,仁愛杭州路口,48.08022562408224,東門,588.4275395154932
294,ChIJ33F3QHOpQjQRIpeP9z056LU,Wilbeck Cafe,"No. 26-7, Xinyang St, Liming Village, Zhongzheng District, Taipei City, Taiwan 100",4.6,1383,1.0,25.0446006,121.5156391,True,08:00:00,17:00:00,07:30:00,18:00:00,07:30:00,18:00:00,07:30:00,18:00:00,07:30:00,18:00:00,07:30:00,18:00:00,08:00:00,17:00:00,https://maps.google.com/?cid=13107789653770999586,,,,博物館(館前),79.12089381066511,台北車站,259.6402322668229
295,ChIJ4X_SWAupQjQRQXpZEj_JVuA,Metro Cafe,"No. 70, Section 1, Chongqing S Rd, Guangfu Village, Zhongzheng District, Taipei City, Taiwan 100",4.2,436,,25.043608,121.513102,True,,,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,09:00:00,17:00:00,https://maps.google.com/?cid=16165329185220950593,,,,重慶南路一段,89.26160111484185,台大醫院,379.1431526783207
297,ChIJP-PjzkOpQjQRttc3FIHDk0E,書香家咖啡,"No. 49號, Section 1, Chongqing S Rd, Liming Village, Zhongzheng District, Taipei City, Taiwan 100",4.4,57,,25.0447352,121.5133722,True,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,https://maps.google.com/?cid=4725335393199183798,yes,,yes,重慶南路一段,17.53795875480296,台大醫院,444.3013958206248
300,ChIJYR9wWIytQjQR8gzoVNqYgy8,BorgesPlace,"No. 22號, Changji St, Penglai Village, Datong District, Taipei City, Taiwan 103",4.7,1176,2.0,25.0657177,121.5172911,True,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,https://maps.google.com/?cid=3423748205226495218,,,,大同國小,131.03643911291178,大橋頭,541.3057608259089
301,ChIJl2NC-COpQjQRdZmgrZeaUrc,TWATUTIA Coffee & Co.,"No. 279號, Nanjing W Rd, Yongle Village, Datong District, Taipei City, Taiwan 103",4.5,376,,25.0534658,121.5093488,True,10:30:00,18:30:00,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,17:30:00,10:30:00,18:30:00,https://maps.google.com/?cid=13209790633274808693,,,,南京西寧路口,92.56500832653886,北門,461.2118018745969
302,ChIJ7wGtoYSpQjQRiahqm68Pmo8,蕼蒔荳留,"No. 8號, Lane 85, Dalong St, Siwen Village, Datong District, Taipei City, Taiwan 103",4.9,253,,25.0663695,121.516322,True,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=10347600340738287753,,,,大同國小,220.10049546572236,大橋頭,507.3378496781079
303,ChIJYfMF8G-pQjQR77kkTrVRIHo,朔望咖啡 SYZYGY COFFEE,"103, Taiwan, Taipei City, Datong District, 大同區 Lane 69, Section 1, Yanping N Rd, 40號1樓",4.8,281,1.0,25.0514803,121.5132759,True,,,10:30:00,17:30:00,10:30:00,17:30:00,,,10:30:00,17:30:00,10:30:00,17:30:00,11:00:00,18:00:00,https://maps.google.com/?cid=8800123511023909359,,,,延平一站(長安),64.4958604569146,台北車站,325.94193335951076
304,ChIJN7UIdHSpQjQR5B61Z59x-Q0,Instil Coffee - Zhongshan（中山店）,"No. 25號, Lane 77, Section 1, Chengde Rd, Jiantai Village, Datong District, Taipei City, Taiwan 103",4.5,335,,25.0521457,121.5183005,True,10:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=1006960921147678436,,yes,,捷運中山站(志仁高中),94.36320500228724,中山,217.58104865738287
305,ChIJ0equJpKpQjQRivQtdg0VQmk,菸花Op.118.2,"10343, Taiwan, Taipei City, Datong District, Yongle Village, Lane 14, Section 1, Dihua St, 37號菸花一、二樓",4.8,630,2.0,25.0540175,121.5093578,True,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,,,10:30:00,20:00:00,10:30:00,20:00:00,https://maps.google.com/?cid=7584647870006817930,,,,南京西寧路口,52.90497594611915,北門,520.8972011407252
306,ChIJiXiD7BOpQjQRtpCglEq12v8,Pallas Cafe,"No. 14號, Lane 14, Section 1, Dihua St, Yongle Village, Datong District, Taipei City, Taiwan 103",4.5,1608,2.0,25.0541599,121.509734,True,11:00:00,19:00:00,11:00:00,19:00:00,,,12:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,https://maps.google.com/?cid=18436247356520304822,,,,南京西寧路口,87.94397202942498,北門,530.7768047512506
307,ChIJZzkcm2KpQjQRHyDScK63Etk,琢磨咖啡 coffee 永樂店 2F,"103, Taiwan, Taipei City, Datong District, Yongle Village, Lane 233, Nanjing W Rd, 18號2樓",4.8,867,,25.0543466,121.5103843,True,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,https://maps.google.com/?cid=15641766415656165407,,yes,yes,迪化街口(永樂市場),67.38178103696046,北門,548.0811887349925
308,ChIJKxsPoU2pQjQRUpfs__F_r1Y,Waiting Cafe & Tea,"No. 88號, Jinxi St, Shuanglian Village, Datong District, Taipei City, Taiwan 10364",4.9,159,,25.060174,121.5189374,True,10:00:00,20:00:00,10:00:00,20:00:00,,,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,https://maps.google.com/?cid=6246351885543708498,,,,成淵高中,95.10350756988156,大橋頭,713.4467404712417
309,ChIJsX6RCmepQjQRyGZzrKzj69Q,MIDDLE NAME coffee & space,"No. 10號, Lane 18, Nanjing W Rd, Jiantai Village, Datong District, Taipei City, Taiwan 103",4.2,810,2.0,25.0516392,121.52012,True,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,https://maps.google.com/?cid=15342606886334850760,,,,捷運中山站(志仁高中),119.49862092335943,中山,112.64686684347373
310,ChIJBWgZEb2pQjQRU2_7VpjKlIo,COFE 喫茶 · 咖啡,"103, Taiwan, Taipei City, Datong District, Dayou Village, Section 1, Dihua St, 248號2樓",4.5,583,2.0,25.0601022,121.509312,True,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=9985829029430390611,,,,保安街口,205.94696157701267,大橋頭,483.8155725229053
311,ChIJwV7BlYWpQjQRhh4gBVEs2zA,Kobee Coffee Lounge,"No. 11號, Section 3, Yanping N Rd, Longhe Village, Datong District, Taipei City, Taiwan 103",4.2,160,,25.0636497,121.511302,True,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,21:00:00,09:00:00,23:00:00,https://maps.google.com/?cid=3520456260210138758,,yes,yes,延三觀光夜市,11.81514325315775,大橋頭,149.1351124058544
